bath,balcony,price,total_sqft_int,bhk,price_per_sqft
2.0,2.0,63.0,1135.0,3.0,5550.660792951542
2.0,2.0,81.0,1692.0,3.0,4787.234042553191
2.0,3.0,75.0,1628.0,3.0,4606.879606879607
3.0,2.0,79.0,1280.0,3.0,6171.875
2.0,1.0,51.5,1125.0,3.0,4577.777777777777
2.0,1.0,46.5,1560.0,4.0,2980.769230769231
3.0,2.0,112.0,1163.0,2.0,9630.266552020636
2.0,1.0,75.0,1421.0,2.0,5277.973258268825
2.0,2.0,78.0,2666.0,2.0,2925.7314328582147
3.0,2.0,220.0,3600.0,2.0,6111.111111111111
3.0,3.0,96.25,700.0,2.0,13750.0
2.0,2.0,39.98,1101.0,2.0,3631.2443233424156
2.0,1.0,46.0,1200.0,3.0,3833.3333333333335
2.0,3.0,45.0,1185.0,2.0,3797.46835443038
2.0,1.0,45.9,1210.0,2.0,3793.3884297520663
2.0,3.0,65.0,1595.0,2.0,4075.2351097178685
2.0,1.0,70.0,1984.0,2.0,3528.2258064516127
2.0,1.0,36.37,1015.0,2.0,3583.2512315270933
2.0,0.0,105.0,2430.0,2.0,4320.9876543209875
2.0,1.0,81.0,1700.0,2.0,4764.705882352941
2.0,2.0,94.55,2215.0,4.0,4268.6230248307
2.0,2.0,94.55,1800.0,2.0,5252.777777777777
3.0,2.0,115.0,2700.0,2.0,4259.259259259259
2.0,1.0,90.0,1830.0,2.0,4918.0327868852455
1.0,1.0,162.0,1650.0,2.0,9818.181818181818
3.0,1.0,95.0,1522.0,3.0,6241.787122207622
2.0,3.0,50.0,1200.0,3.0,4166.666666666667
2.0,1.0,50.0,1050.0,3.0,4761.9047619047615
1.0,0.0,41.9,1000.0,2.0,4190.0
2.0,1.0,68.38,2400.0,2.0,2849.1666666666665
2.0,1.0,81.0,1875.0,2.0,4320.0
2.0,1.0,65.0,1820.0,2.0,3571.4285714285716
2.0,1.0,70.0,1430.0,3.0,4895.104895104895
2.0,1.0,54.59,1100.0,3.0,4962.727272727273
2.0,1.0,64.0,1178.0,3.0,5432.937181663837
2.0,1.0,66.0,1200.0,3.0,5500.0
2.0,1.0,53.58,957.0,2.0,5598.7460815047025
2.0,1.0,53.0,1152.0,3.0,4600.694444444444
2.0,1.0,69.0,1247.0,3.0,5533.279871692061
1.0,1.0,38.77,1085.0,2.0,3573.271889400922
1.0,1.0,39.0,1110.0,2.0,3513.5135135135133
1.0,1.0,41.0,900.0,2.0,4555.555555555556
2.0,1.0,70.0,1945.0,2.0,3598.9717223650387
2.0,1.0,68.0,1886.0,2.0,3605.5143160127254
2.0,1.0,67.0,1150.0,3.0,5826.086956521739
2.0,1.0,79.0,1457.0,4.0,5422.1002059025395
2.0,1.0,68.0,1570.0,2.0,4331.210191082802
2.0,1.0,40.0,1200.0,3.0,3333.3333333333335
2.0,2.0,125.0,1065.0,3.0,11737.089201877934
2.0,2.0,120.0,1100.0,3.0,10909.09090909091
2.0,2.0,37.64,1100.0,1.0,3421.818181818182
2.0,2.0,75.0,1200.0,3.0,6250.0
3.0,1.0,100.0,1758.0,2.0,5688.282138794084
3.0,2.0,115.0,1146.0,3.0,10034.904013961606
2.0,3.0,75.0,1700.0,2.0,4411.764705882353
2.0,2.0,46.79,1069.0,2.0,4376.987839101965
4.0,3.0,95.0,1086.0,3.0,8747.697974217312
2.0,1.0,78.0,1080.0,3.0,7222.222222222223
2.0,1.0,78.0,1171.0,3.0,6660.973526900086
3.0,2.0,125.0,1200.0,3.0,10416.666666666666
2.0,2.0,40.79,1250.0,2.0,3263.2
2.0,1.0,63.98,1280.0,2.0,4998.4375
2.0,1.0,36.44,1380.0,1.0,2640.5797101449275
2.0,2.0,86.0,1200.0,3.0,7166.666666666667
2.0,3.0,70.0,4510.0,2.0,1552.1064301552105
2.0,2.0,80.0,1065.0,2.0,7511.737089201878
3.0,2.0,101.0,1682.0,2.0,6004.756242568371
2.0,2.0,55.0,3800.0,6.0,1447.3684210526317
2.0,1.0,75.0,1096.0,2.0,6843.065693430657
2.0,2.0,90.0,1200.0,2.0,7500.0
1.0,1.0,60.0,1608.0,2.0,3731.3432835820895
2.0,2.0,67.0,1105.0,3.0,6063.348416289593
2.0,1.0,50.0,2350.0,2.0,2127.659574468085
3.0,2.0,101.0,1407.0,2.0,7178.393745557924
2.0,2.0,80.43,1123.0,1.0,7162.065894924311
2.0,2.0,87.8,1200.0,2.0,7316.666666666667
3.0,3.0,80.0,1320.0,3.0,6060.606060606061
2.0,1.0,35.84,1654.0,2.0,2166.8681983071347
2.0,1.0,41.13,1250.0,2.0,3290.4000000000005
3.0,2.0,175.0,1590.0,4.0,11006.289308176101
2.0,2.0,50.75,2367.0,2.0,2144.064216307562
3.0,3.0,108.0,933.0,2.0,11575.56270096463
3.0,1.0,66.0,1236.0,3.0,5339.805825242718
3.0,2.0,74.52,1200.0,3.0,6210.0
2.0,1.0,63.0,1660.0,2.0,3795.1807228915663
2.0,1.0,109.0,1844.0,2.0,5911.062906724512
2.0,2.0,53.6,6200.0,2.0,864.516129032258
3.0,2.0,85.0,1245.0,2.0,6827.309236947791
2.0,2.0,150.0,1455.0,3.0,10309.278350515464
2.0,1.0,120.0,1037.0,2.0,11571.841851494697
3.0,2.0,125.0,1105.0,2.0,11312.217194570136
2.0,2.0,59.52,940.0,2.0,6331.914893617021
2.0,2.0,300.0,1156.0,3.0,25951.557093425607
3.0,2.0,450.0,1452.0,2.0,30991.73553719008
2.0,1.0,198.0,1355.0,2.0,14612.546125461255
4.0,2.0,145.0,3000.0,3.0,4833.333333333333
2.0,1.0,58.7,540.0,1.0,10870.37037037037
3.0,2.0,118.0,2172.65,3.0,5431.155501346282
2.0,2.0,68.0,1223.0,3.0,5560.098119378577
3.0,1.0,75.48,1260.0,3.0,5990.476190476191
2.0,0.0,111.0,1550.0,2.0,7161.290322580645
2.0,2.0,160.0,1150.0,3.0,13913.04347826087
3.0,0.0,147.0,1223.0,3.0,12019.623875715453
2.0,1.0,50.0,1280.0,3.0,3906.25
2.0,2.0,100.0,1200.0,2.0,8333.333333333334
2.0,2.0,95.0,1390.0,3.0,6834.53237410072
2.0,1.0,58.5,1082.0,3.0,5406.654343807763
2.0,2.0,49.0,2400.0,3.0,2041.6666666666667
2.0,2.0,35.77,1125.0,3.0,3179.555555555556
2.0,1.0,61.0,1050.0,2.0,5809.523809523809
3.0,3.0,47.57,1260.0,2.0,3775.3968253968255
3.0,2.0,51.35,1503.0,4.0,3416.5003326679976
2.0,1.0,41.5,1650.0,3.0,2515.151515151515
4.0,3.0,195.0,1280.0,3.0,15234.375
4.0,2.0,195.0,1800.0,3.0,10833.333333333334
2.0,1.0,71.73,1200.0,2.0,5977.5
3.0,1.0,69.46,1550.0,3.0,4481.290322580645
2.0,3.0,53.0,1050.0,2.0,5047.619047619048
2.0,2.0,55.0,1020.0,2.0,5392.156862745098
2.0,0.0,60.0,1405.0,2.0,4270.462633451957
2.0,2.0,80.0,1350.0,3.0,5925.925925925926
2.0,3.0,60.0,1240.0,2.0,4838.709677419355
3.0,2.0,74.5,2400.0,2.0,3104.1666666666665
2.0,2.0,73.0,1202.0,2.0,6073.211314475873
3.0,2.0,58.0,1000.0,2.0,5800.0
2.0,2.0,48.0,1290.0,3.0,3720.9302325581393
3.0,3.0,59.5,1200.0,2.0,4958.333333333333
3.0,1.0,79.0,2400.0,3.0,3291.6666666666665
4.0,0.0,140.0,1160.0,3.0,12068.965517241379
3.0,1.0,60.0,1230.0,2.0,4878.048780487805
4.0,1.0,105.0,1930.0,3.0,5440.41450777202
2.0,1.0,185.0,1837.0,2.0,10070.767555797496
3.0,0.0,57.0,1410.0,3.0,4042.553191489362
3.0,1.0,239.0,1464.0,3.0,16325.136612021857
4.0,2.0,195.0,1098.0,3.0,17759.562841530056
2.0,1.0,70.0,900.0,2.0,7777.777777777777
4.0,2.0,45.0,1162.0,3.0,3872.63339070568
3.0,2.0,150.0,1196.0,3.0,12541.80602006689
2.0,0.0,50.0,1050.0,3.0,4761.9047619047615
2.0,1.0,42.5,1200.0,3.0,3541.6666666666665
1.0,1.0,18.5,1075.0,2.0,1720.9302325581396
3.0,2.0,95.0,1200.0,3.0,7916.666666666667
2.0,1.0,120.0,1200.0,3.0,10000.0
2.0,1.0,90.0,1200.0,2.0,7500.0
2.0,1.0,59.13,1185.0,2.0,4989.873417721519
2.0,1.0,66.02,1779.0,2.0,3711.073636874649
2.0,0.0,58.935,1090.0,2.0,5406.880733944954
3.0,2.0,52.5,1150.0,2.0,4565.217391304348
2.0,0.0,50.0,620.0,1.0,8064.5161290322585
3.0,2.0,100.0,1475.0,2.0,6779.661016949152
2.0,2.0,72.0,1163.0,2.0,6190.885640584695
2.0,2.0,75.0,1300.0,2.0,5769.2307692307695
2.0,2.0,65.26,1290.0,2.0,5058.914728682172
3.0,2.0,78.0,1050.0,2.0,7428.571428571428
2.0,2.0,75.0,4460.0,2.0,1681.6143497757848
3.0,1.5843757375501535,122.0,1069.0,2.0,11412.535079513564
2.0,2.0,48.51,3016.0,2.0,1608.42175066313
3.0,2.0,100.0,1150.0,2.0,8695.652173913044
3.0,2.0,95.0,1720.0,4.0,5523.2558139534885
2.0,2.0,65.0,1750.0,1.0,3714.285714285714
2.0,1.0,39.0,1896.0,2.0,2056.9620253164558
3.0,2.0,90.0,1430.0,3.0,6293.706293706294
2.0,2.0,65.0,1825.0,2.0,3561.6438356164385
3.0,1.5843757375501535,110.0,1020.0,2.0,10784.313725490196
2.0,1.5843757375501535,51.0,3300.0,6.0,1545.4545454545455
2.0,0.0,48.0,795.0,2.0,6037.735849056604
2.0,1.0,76.0,2000.0,2.0,3800.0
2.0,1.0,65.0,1200.0,2.0,5416.666666666667
3.0,1.0,125.0,1856.0,3.0,6734.913793103448
2.0,2.0,52.0,1540.0,2.0,3376.6233766233768
3.0,1.0,44.0,1200.0,2.0,3666.6666666666665
2.0,3.0,58.0,2400.0,2.0,2416.6666666666665
3.0,1.5843757375501535,130.0,1706.0,3.0,7620.164126611958
2.0,1.0,73.0,1593.0,2.0,4582.54865034526
2.0,1.0,68.0,1962.0,2.0,3465.8511722731905
3.0,1.0,115.0,1249.0,3.0,9207.365892714171
2.0,2.0,62.89,1362.0,2.0,4617.474302496329
3.0,2.0,89.0,1210.0,3.0,7355.371900826446
2.0,2.0,60.16,1435.0,2.0,4192.3344947735195
1.0,2.0,35.0,1872.0,2.0,1869.6581196581196
2.0,1.0,68.0,1260.0,2.0,5396.825396825397
2.0,2.0,78.0,1346.0,2.0,5794.947994056463
3.0,3.0,90.0,775.0,2.0,11612.90322580645
3.0,1.0,94.0,1500.0,3.0,6266.666666666667
3.0,3.0,85.0,1427.0,2.0,5956.552207428171
2.0,3.0,85.0,1127.0,2.0,7542.147293700089
3.0,2.0,125.0,1200.0,2.0,10416.666666666666
2.0,3.0,81.0,1419.0,2.0,5708.245243128964
3.0,1.0,148.0,1350.0,2.0,10962.962962962964
2.0,1.0,61.0,827.0,2.0,7376.058041112455
3.0,2.0,105.0,1120.0,3.0,9375.0
3.0,2.0,115.0,1157.0,3.0,9939.498703543648
3.0,2.0,85.0,1232.0,2.0,6899.350649350649
3.0,2.0,96.5,1225.0,2.0,7877.551020408163
3.0,2.0,96.0,1060.0,3.0,9056.603773584906
2.0,2.0,73.0,827.5,2.0,8821.752265861027
2.0,2.0,78.0,1195.0,2.0,6527.1966527196655
3.0,3.0,68.0,1210.0,2.0,5619.834710743801
3.0,3.0,80.0,5656.0,2.0,1414.4271570014143
2.0,1.0,73.0,1320.0,2.0,5530.30303030303
2.0,0.0,61.74,1050.0,2.0,5880.0
3.0,3.0,95.0,1800.0,2.0,5277.777777777777
2.0,3.0,53.0,1162.0,2.0,4561.101549053356
2.0,1.0,65.0,955.0,2.0,6806.282722513089
2.0,3.0,110.0,1243.0,2.0,8849.557522123894
2.0,1.0,35.0,6652.0,9.0,526.1575466025256
2.0,2.0,35.0,1824.0,2.0,1918.859649122807
2.0,1.0,60.0,1600.0,2.0,3750.0
2.0,1.0,60.0,2200.0,2.0,2727.2727272727275
2.0,2.0,55.0,2059.0,1.0,2671.1996114618746
2.0,2.0,70.0,1825.0,2.0,3835.6164383561645
2.0,1.0,61.0,1570.0,4.0,3885.3503184713377
2.0,2.0,52.0,1703.0,4.0,3053.4351145038167
2.0,2.0,70.0,1470.0,4.0,4761.9047619047615
2.0,1.0,70.0,1800.0,4.0,3888.8888888888887
2.0,1.0,300.0,3300.0,3.0,9090.90909090909
3.0,3.0,46.74,1710.0,3.0,2733.3333333333335
2.0,2.0,68.0,1175.0,2.0,5787.234042553191
3.0,0.0,85.0,1620.0,3.0,5246.913580246914
2.0,2.0,38.52,1650.0,2.0,2334.545454545455
2.0,1.0,65.0,1800.0,2.0,3611.1111111111113
3.0,3.0,300.0,1340.0,2.0,22388.059701492537
3.0,1.0,168.0,1197.0,2.0,14035.087719298246
1.0,0.0,97.5,1550.0,2.0,6290.322580645161
3.0,2.0,265.0,1280.0,2.0,20703.125
4.0,3.0,260.0,1525.0,3.0,17049.180327868853
2.0,2.0,160.0,1200.0,3.0,13333.333333333334
3.0,2.0,195.0,1235.0,2.0,15789.473684210527
2.0,3.0,93.0,1600.0,2.0,5812.5
3.0,3.0,120.0,1116.0,2.0,10752.68817204301
2.0,2.0,130.0,2650.0,1.0,4905.66037735849
3.0,1.0,140.0,1650.0,2.0,8484.848484848484
2.0,3.0,124.0,1012.0,1.0,12252.96442687747
2.0,3.0,120.0,1100.0,2.0,10909.09090909091
2.0,0.0,80.0,1460.0,2.0,5479.45205479452
3.0,3.0,300.0,1170.0,3.0,25641.02564102564
3.0,2.0,95.0,1600.0,3.0,5937.5
3.0,2.0,87.5,1600.0,4.0,5468.75
3.0,2.0,90.0,1763.0,2.0,5104.934770277935
3.0,3.0,145.0,1035.0,2.0,14009.661835748791
2.0,0.0,90.0,1295.0,2.0,6949.80694980695
2.0,3.0,58.0,1000.0,2.0,5800.0
2.0,2.0,85.0,1350.0,2.0,6296.2962962962965
2.0,1.0,70.0,2375.0,2.0,2947.3684210526317
3.0,1.0,180.0,1600.0,4.0,11250.0
1.0,1.0,180.0,1510.0,2.0,11920.529801324503
3.0,0.0,190.0,1348.0,3.0,14094.955489614244
2.0,1.0,65.0,1200.0,3.0,5416.666666666667
3.0,2.0,89.61,1185.0,3.0,7562.025316455696
2.0,1.0,50.0,1100.0,2.0,4545.454545454545
3.0,2.0,97.42,1390.0,3.0,7008.63309352518
3.0,2.0,100.0,1325.0,3.0,7547.169811320755
2.0,2.0,45.0,1095.0,3.0,4109.58904109589
2.0,1.0,62.0,1070.0,3.0,5794.392523364486
3.0,2.0,90.0,1225.0,2.0,7346.938775510204
3.0,3.0,65.0,1050.0,2.0,6190.476190476191
3.0,1.0,65.0,1350.0,3.0,4814.814814814815
2.0,2.0,102.0,1885.0,3.0,5411.1405835543765
3.0,2.0,103.0,1290.0,3.0,7984.496124031008
4.0,3.0,65.0,1560.0,3.0,4166.666666666667
2.0,2.0,59.0,1523.0,2.0,3873.9330269205516
3.0,2.0,75.0,3770.0,2.0,1989.3899204244033
3.0,2.0,63.0,1255.0,2.0,5019.9203187251
2.0,2.0,74.0,2550.0,2.0,2901.9607843137255
2.0,2.0,55.0,1100.0,3.0,5000.0
2.0,3.0,65.0,1762.0,2.0,3688.9897843359818
3.0,0.0,65.0,1270.0,2.0,5118.110236220473
2.0,2.0,70.0,1200.0,1.0,5833.333333333333
2.0,1.0,33.0,1090.0,2.0,3027.5229357798166
2.0,2.0,44.0,1200.0,2.0,3666.6666666666665
2.0,1.0,80.58,1569.0,3.0,5135.755258126195
3.0,1.5843757375501535,65.0,1353.0,3.0,4804.138950480414
2.0,3.0,54.0,1823.0,2.0,2962.150301700494
3.0,2.0,59.76,1717.0,2.0,3480.4892253931275
2.0,2.0,43.2,1180.0,2.0,3661.0169491525426
2.0,2.0,44.08,1330.0,2.0,3314.285714285714
2.0,2.0,45.0,955.0,2.0,4712.041884816754
2.0,3.0,53.0,1470.0,2.0,3605.4421768707484
2.0,2.0,40.59,924.0,2.0,4392.857142857143
3.0,2.0,58.14,1168.0,2.0,4977.739726027397
4.0,1.0,68.0,2215.0,6.0,3069.977426636569
2.0,2.0,39.06,1750.0,2.0,2232.0
2.0,3.0,52.17,1304.0,2.0,4000.7668711656443
3.0,2.0,58.0,1175.0,2.0,4936.170212765957
3.0,1.0,74.4,2690.0,2.0,2765.7992565055765
2.0,2.0,46.0,1092.0,2.0,4212.454212454212
2.0,2.0,59.76,1165.0,3.0,5129.6137339055795
2.0,3.0,50.06,1100.0,3.0,4550.909090909091
2.0,3.0,53.58,2425.0,2.0,2209.4845360824743
2.0,2.0,42.6,1170.0,2.0,3641.025641025641
2.0,2.0,42.0,1200.0,1.0,3500.0
3.0,2.0,98.0,2225.0,2.0,4404.494382022472
2.0,2.0,71.5,1375.0,1.0,5200.0
2.0,2.0,36.54,1007.0,2.0,3628.599801390268
3.0,2.0,50.87,1709.0,2.0,2976.594499707431
2.0,2.0,44.4,1140.0,2.0,3894.7368421052633
2.0,2.0,49.3,1400.0,2.0,3521.4285714285716
2.0,2.0,56.34,952.0,2.0,5918.0672268907565
2.0,2.0,56.0,1045.0,2.0,5358.851674641149
2.0,2.0,42.0,849.0,2.0,4946.9964664310955
3.0,0.0,50.0,1738.0,2.0,2876.8699654775605
2.0,3.0,44.42,905.0,2.0,4908.287292817679
2.0,2.0,44.0,770.0,2.0,5714.285714285715
2.0,3.0,47.25,1440.0,2.0,3281.25
2.0,2.0,57.91,1226.0,3.0,4723.491027732463
2.0,1.0,64.0,1814.0,5.0,3528.114663726571
2.0,2.0,36.54,1705.0,2.0,2143.108504398827
2.0,2.0,44.73,1200.0,2.0,3727.5
2.0,2.0,42.0,1200.0,2.0,3500.0
2.0,3.0,54.99,1075.0,2.0,5115.3488372093025
1.0,0.0,15.0,1400.0,4.0,1071.4285714285713
2.0,1.0,53.0,2800.0,2.0,1892.857142857143
2.0,2.0,59.0,1589.0,2.0,3713.0270610446823
2.0,2.0,40.0,920.0,2.0,4347.826086956522
3.0,1.0,68.0,900.0,2.0,7555.555555555556
3.0,2.0,168.0,1605.0,2.0,10467.289719626167
2.0,2.0,82.0,1118.0,2.0,7334.525939177102
2.0,1.0,79.0,755.0,2.0,10463.576158940397
2.0,2.0,85.0,1397.0,2.0,6084.466714387974
2.0,2.0,72.0,1225.0,2.0,5877.551020408163
2.0,2.0,35.11,1900.0,2.0,1847.8947368421052
2.0,2.0,60.0,1590.0,2.0,3773.5849056603774
3.0,1.0,68.0,955.0,2.0,7120.418848167539
2.0,3.0,59.0,1020.0,2.0,5784.313725490196
2.0,2.0,35.11,1050.0,2.0,3343.809523809524
3.0,3.0,100.0,2250.0,2.0,4444.444444444444
2.0,2.0,37.28,850.0,2.0,4385.882352941177
2.0,1.0,58.0,1243.0,1.0,4666.130329847144
2.0,2.0,59.99,1863.0,5.0,3220.0751476113796
2.0,2.0,87.0,1345.0,3.0,6468.401486988848
2.0,2.0,48.0,1749.0,1.0,2744.42538593482
2.0,2.0,85.0,1061.0,2.0,8011.310084825636
3.0,3.0,90.0,1200.0,2.0,7500.0
3.0,2.0,109.0,2540.0,2.0,4291.3385826771655
2.0,2.0,35.11,1149.0,2.0,3055.7006092254132
2.0,1.0,69.44,1275.0,2.0,5446.274509803921
3.0,2.0,128.0,1220.0,2.0,10491.803278688525
2.0,3.0,45.0,1390.0,2.0,3237.410071942446
3.0,1.5843757375501535,90.0,1050.0,2.0,8571.42857142857
3.0,2.0,92.0,1000.0,2.0,9200.0
2.0,2.0,35.0,1200.0,2.0,2916.6666666666665
2.0,1.0,60.0,1170.0,2.0,5128.205128205128
3.0,3.0,105.0,1244.0,2.0,8440.514469453376
3.0,2.0,128.0,1530.0,3.0,8366.013071895424
3.0,3.0,115.0,1200.0,2.0,9583.333333333334
3.0,2.0,135.0,4190.0,2.0,3221.9570405727923
2.0,1.0,63.0,1200.0,2.0,5250.0
3.0,2.0,62.0,1275.0,2.0,4862.745098039216
2.0,1.0,47.39,1100.0,1.0,4308.181818181818
2.0,1.0,62.0,1879.0,2.0,3299.6274614156464
3.0,2.0,115.0,1426.0,3.0,8064.5161290322585
3.0,1.5843757375501535,85.0,1260.0,2.0,6746.0317460317465
2.0,2.0,116.0,1197.0,3.0,9690.893901420217
2.0,1.0,90.0,1200.0,3.0,7500.0
3.0,3.0,91.86,1470.0,2.0,6248.9795918367345
3.0,3.0,89.89,1255.0,2.0,7162.549800796813
3.0,1.5843757375501535,90.0,2800.0,6.0,3214.285714285714
2.0,1.0,350.0,2400.0,3.0,14583.333333333334
3.0,0.0,95.0,1050.0,2.0,9047.619047619048
2.0,1.5843757375501535,120.0,850.0,2.0,14117.64705882353
3.0,1.0,180.0,1200.0,3.0,15000.0
2.0,1.0,120.0,1500.0,4.0,8000.0
3.0,0.0,140.0,1970.0,4.0,7106.598984771574
3.0,2.0,280.0,1660.0,2.0,16867.469879518074
1.0,2.0,24.0,1768.0,1.0,1357.4660633484164
3.0,2.0,69.89,1500.0,4.0,4659.333333333333
2.0,2.0,56.7,1200.0,2.0,4725.0
2.0,2.0,39.29,1250.0,2.0,3143.2
2.0,1.0,69.09,1200.0,2.0,5757.5
4.0,1.0,121.0,1500.0,3.0,8066.666666666667
2.0,1.0,75.97,1845.0,2.0,4117.615176151761
3.0,1.0,88.91,1500.0,2.0,5927.333333333333
3.0,1.0,84.53,1250.0,2.0,6762.4
4.0,1.0,129.0,1310.0,3.0,9847.32824427481
3.0,2.0,127.0,2180.0,2.0,5825.688073394495
2.0,1.0,75.97,1281.0,2.0,5930.523028883685
3.0,2.0,129.0,1280.0,2.0,10078.125
3.0,2.0,128.0,1339.0,3.0,9559.372666168783
3.0,1.0,78.45,1350.0,2.0,5811.111111111111
3.0,1.0,104.0,1550.0,3.0,6709.677419354839
3.0,1.0,74.03,1115.0,2.0,6639.461883408072
4.0,3.0,111.0,1450.0,3.0,7655.172413793103
2.0,1.0,78.74,1330.0,2.0,5920.3007518796985
3.0,2.0,115.0,3000.0,2.0,3833.3333333333335
2.0,0.0,35.0,912.0,2.0,3837.719298245614
3.0,0.0,50.0,1697.0,2.0,2946.375957572186
2.0,2.0,57.0,1280.0,3.0,4453.125
2.0,1.0,45.0,1420.0,3.0,3169.0140845070423
2.0,2.0,68.48,2145.0,3.0,3192.5407925407926
2.0,2.0,33.0,1210.0,3.0,2727.2727272727275
4.0,0.0,225.0,4382.0,5.0,5134.641716111365
2.0,0.0,72.0,1200.0,3.0,6000.0
4.0,1.5843757375501535,170.0,1760.0,3.0,9659.09090909091
2.0,2.0,150.0,1770.0,2.0,8474.57627118644
3.0,2.0,110.0,1801.0,3.0,6107.717934480844
2.0,2.0,62.0,1200.0,3.0,5166.666666666667
3.0,2.0,88.0,1275.0,2.0,6901.9607843137255
2.0,3.0,52.0,1595.0,2.0,3260.1880877742947
2.0,2.0,62.0,1050.0,2.0,5904.761904761905
2.0,2.0,50.0,1050.0,3.0,4761.9047619047615
3.0,1.0,150.0,1985.0,3.0,7556.675062972292
3.0,2.0,55.0,1200.0,3.0,4583.333333333333
2.0,2.0,90.0,2787.0,3.0,3229.2787944025836
2.0,2.0,56.0,1194.0,3.0,4690.1172529313235
3.0,3.0,62.0,1975.0,2.0,3139.240506329114
3.0,1.0,122.0,1755.0,3.0,6951.5669515669515
3.0,2.0,178.0,1370.0,3.0,12992.700729927008
2.0,1.0,86.28,1420.0,2.0,6076.056338028169
2.0,1.0,91.0,890.0,2.0,10224.719101123595
1.0,1.0,46.08,1230.0,3.0,3746.3414634146343
2.0,1.0,122.0,2940.0,4.0,4149.659863945578
3.0,2.0,178.0,2550.0,3.0,6980.392156862745
3.0,1.0,150.0,1458.0,4.0,10288.0658436214
3.0,1.0,147.0,1100.0,3.0,13363.636363636364
3.0,2.0,48.0,1180.0,3.0,4067.7966101694915
2.0,1.0,35.0,1075.0,3.0,3255.813953488372
2.0,1.0,46.0,1280.0,3.0,3593.75
2.0,1.0,45.0,1350.0,3.0,3333.3333333333335
3.0,2.0,36.0,1853.0,2.0,1942.7954668105774
2.0,1.0,45.0,2000.0,2.0,2250.0
2.0,1.0,90.0,2200.0,6.0,4090.909090909091
2.0,1.0,47.0,1655.0,3.0,2839.87915407855
1.0,1.0,32.0,1460.0,1.0,2191.780821917808
2.0,1.0,46.0,1056.0,2.0,4356.060606060606
2.0,1.0,42.0,1140.0,3.0,3684.2105263157896
2.0,1.0,41.0,1724.0,2.0,2378.190255220418
2.0,1.0,33.0,1155.0,2.0,2857.1428571428573
2.0,1.0,40.0,1200.0,3.0,3333.3333333333335
2.0,1.0,43.0,1500.0,3.0,2866.6666666666665
2.0,1.0,45.0,1832.0,2.0,2456.3318777292575
2.0,1.0,55.5,1300.0,3.0,4269.2307692307695
2.0,1.0,47.0,1140.0,2.0,4122.80701754386
2.0,1.0,31.0,1200.0,1.0,2583.3333333333335
2.0,1.0,32.0,1521.0,2.0,2103.87902695595
2.0,1.0,41.49,1322.0,2.0,3138.426626323752
2.0,0.0,34.0,1408.0,2.0,2414.7727272727275
1.0,0.0,19.5,1000.0,1.0,1950.0
3.0,2.0,59.0,1615.0,4.0,3653.2507739938083
2.0,1.0,53.0,1033.0,2.0,5130.687318489835
2.0,1.0,45.0,1060.0,2.0,4245.2830188679245
2.0,1.0,73.0,1305.0,2.0,5593.869731800766
3.0,2.0,45.0,1060.0,2.0,4245.2830188679245
2.0,2.0,72.0,1200.0,2.0,6000.0
3.0,1.0,49.36,1508.0,2.0,3273.209549071618
2.0,1.0,26.5,1590.0,2.0,1666.6666666666667
2.0,1.0,41.0,1198.0,2.0,3422.3706176961605
2.0,1.0,41.73,1700.0,2.0,2454.705882352941
2.0,1.0,37.46,1100.0,3.0,3405.4545454545455
2.0,1.0,50.28,2000.0,2.0,2514.0
2.0,1.0,40.0,4356.0,2.0,918.2736455463728
2.0,1.0,39.77,1260.0,3.0,3156.3492063492067
2.0,1.0,35.0,750.0,2.0,4666.666666666667
2.0,1.0,40.89,1532.5,2.0,2668.189233278956
3.0,1.0,52.81,3100.0,2.0,1703.5483870967741
3.0,1.0,49.36,1731.0,4.0,2851.530906990179
3.0,1.0,52.82,1150.0,3.0,4593.04347826087
2.0,1.0,40.0,1125.0,1.0,3555.5555555555557
3.0,1.0,53.96,4600.0,8.0,1173.0434782608695
3.0,1.0,50.4,5000.0,8.0,1008.0
2.0,2.0,31.48,1105.0,2.0,2848.868778280543
2.0,1.0,41.0,1200.0,3.0,3416.6666666666665
2.0,1.0,38.12,1112.0,3.0,3428.057553956834
2.0,1.0,39.0,1945.0,1.0,2005.1413881748072
2.0,1.0,40.44,1160.0,3.0,3486.206896551724
2.0,1.0,29.45,1165.0,2.0,2527.8969957081545
2.0,1.0,33.64,1930.0,2.0,1743.0051813471503
2.0,1.0,31.48,3004.0,5.0,1047.9360852197071
2.0,1.0,37.83,1310.0,2.0,2887.7862595419847
3.0,0.0,45.0,1050.0,3.0,4285.714285714285
2.0,1.0,39.77,1394.0,2.0,2852.9411764705887
2.0,1.0,28.88,1035.0,2.0,2790.3381642512077
2.0,1.0,29.45,1196.0,2.0,2462.3745819397996
2.0,1.0,32.49,2790.0,2.0,1164.516129032258
2.0,1.0,35.2,863.0,2.0,4078.7949015063737
2.0,1.0,30.75,1105.0,1.0,2782.8054298642533
3.0,1.0,125.0,850.0,2.0,14705.882352941177
3.0,0.0,135.0,1700.0,2.0,7941.176470588235
3.0,0.0,135.0,1787.0,2.0,7554.560716284275
3.0,1.0,128.0,1082.0,2.0,11829.944547134935
3.0,0.0,135.0,1625.0,3.0,8307.692307692309
3.0,1.0,217.0,1860.0,2.0,11666.666666666666
